Transaction_ID,Date,Amount,Description
TXN04464,2026-07-23,9501,Travel Expense
TXN04465,2026-07-24,14655,Vendor Payment
TXN04466,2026-07-25,1251,Electricity Bill
TXN04467,2026-07-26,11912,Rent
TXN04468,2026-07-27,4981,Office Supplies
TXN04469,2026-07-28,2414,Internet Bill
TXN04470,2026-07-29,17360,Salary Payment
TXN04471,2026-07-30,2783,Water Bill
TXN04472,2026-07-31,1596,Travel Expense
TXN04473,2026-08-01,3750,Vendor Payment
TXN04474,2026-08-02,2347,Electricity Bill
TXN04475,2026-08-03,4007,Rent
TXN04476,2026-08-04,1576,Office Supplies
TXN04477,2026-08-05,1709,Internet Bill
TXN04478,2026-08-06,18456,Salary Payment
TXN04479,2026-08-07,1378,Water Bill
TXN04480,2026-08-08,2692,Travel Expense
TXN04481,2026-08-09,4846,Vendor Payment
TXN04482,2026-08-10,3443,Electricity Bill
TXN04483,2026-08-11,5103,Rent
TXN04484,2026-08-12,2672,Office Supplies
TXN04485,2026-08-13,1004,Internet Bill
TXN04486,2026-08-14,19552,Salary Payment
TXN04487,2026-08-15,2474,Water Bill
TXN04488,2026-08-16,3788,Travel Expense
TXN04519,2026-09-16,1856,Water Bill
TXN04489,2026-08-17,5942,Vendor Payment
TXN04490,2026-08-18,1338,Electricity Bill
TXN04491,2026-08-19,6199,Rent
TXN04492,2026-08-20,3768,Office Supplies
TXN04493,2026-08-21,2100,Internet Bill
TXN04494,2026-08-22,20648,Salary Payment
TXN04495,2026-08-23,1069,Water Bill
TXN04496,2026-08-24,4884,Travel Expense
TXN04497,2026-08-25,7038,Vendor Payment
TXN04498,2026-08-26,2434,Electricity Bill
TXN04499,2026-08-27,7295,Rent
TXN04500,2026-08-28,4864,Office Supplies
TXN04501,2026-08-29,1395,Internet Bill
TXN04503,2026-08-31,2165,Water Bill
TXN04504,2026-09-01,5980,Travel Expense
TXN04505,2026-09-02,8134,Vendor Payment
TXN04506,2026-09-03,3530,Electricity Bill
TXN04507,2026-09-04,8391,Rent
TXN04508,2026-09-05,1459,Office Supplies
TXN04509,2026-09-06,2491,Internet Bill
TXN04510,2026-09-07,22840,Salary Payment
TXN04511,2026-09-08,760,Water Bill
TXN04512,2026-09-09,7076,Travel Expense
TXN04513,2026-09-10,9230,Vendor Payment
TXN04514,2026-09-11,1425,Electricity Bill
TXN04515,2026-09-12,9487,Rent
TXN04516,2026-09-13,2555,Office Supplies
TXN04517,2026-09-14,1786,Internet Bill
TXN04518,2026-09-15,23936,Salary Payment
TXN04519,2026-09-16,1856,Water Bill
TXN04520,2026-09-17,8172,Travel Expense
TXN04521,2026-09-18,10326,Vendor Payment
TXN04522,2026-09-19,2521,Electricity Bill
TXN04523,2026-09-20,10583,Rent
TXN04524,2026-09-21,3651,Office Supplies
TXN04525,2026-09-22,1081,Internet Bill
TXN04526,2026-09-23,5031,Salary Payment
TXN04527,2026-09-24,2952,Water Bill
TXN04528,2026-09-25,9268,Travel Expense
TXN04529,2026-09-26,11422,Vendor Payment
TXN04530,2026-09-27,3617,Electricity Bill
TXN04531,2026-09-28,11679,Rent
TXN04532,2026-09-29,4747,Office Supplies
TXN04533,2026-09-30,2177,Internet Bill
TXN04534,2026-10-01,6127,Salary Payment
TXN04535,2026-10-02,1547,Water Bill
TXN04536,2026-10-03,1363,Travel Expense
TXN04537,2026-10-04,12518,Vendor Payment
TXN04538,2026-10-05,1512,Electricity Bill
TXN04539,2026-10-06,3774,Rent
TXN04540,2026-10-07,1342,Office Supplies
TXN04541,2026-10-08,1472,Internet Bill
TXN04542,2026-10-09,7223,Salary Payment
TXN04543,2026-10-10,2643,Water Bill
TXN04544,2026-10-11,2459,Travel Expense
TXN04545,2026-10-12,13614,Vendor Payment
TXN04546,2026-10-13,2608,Electricity Bill
TXN04547,2026-10-14,4870,Rent
TXN04548,2026-10-15,2438,Office Supplies
TXN04549,2026-10-16,767,Internet Bill
TXN04550,2026-10-17,8319,Salary Payment
TXN04551,2026-10-18,1238,Water Bill
TXN04552,2026-10-19,3555,Travel Expense
TXN04553,2026-10-20,14710,Vendor Payment
TXN04554,2026-10-21,3704,Electricity Bill
TXN04555,2026-10-22,5966,Rent
TXN04556,2026-10-23,3534,Office Supplies
TXN04557,2026-10-24,1863,Internet Bill
TXN04558,2026-10-25,9415,Salary Payment
TXN04559,2026-10-26,2334,Water Bill
TXN04560,2026-10-27,4651,Travel Expense
TXN04561,2026-10-28,3805,Vendor Payment
TXN04562,2026-10-29,1599,Electricity Bill
TXN04563,2026-10-30,7062,Rent
TXN04564,2026-10-31,4630,Office Supplies
TXN04566,2026-11-02,10511,Salary Payment
TXN04567,2026-11-03,929,Water Bill
TXN04568,2026-11-04,5747,Travel Expense
TXN04569,2026-11-05,4901,Vendor Payment
TXN04570,2026-11-06,2695,Electricity Bill
TXN04571,2026-11-07,8158,Rent
TXN04572,2026-11-08,1225,Office Supplies
TXN04573,2026-11-09,2254,Internet Bill
TXN04574,2026-11-10,11607,Salary Payment
TXN04613,2026-12-19,2331,Internet Bill
TXN04575,2026-11-11,2025,Water Bill
TXN04576,2026-11-12,6843,Travel Expense
TXN04577,2026-11-13,5997,Vendor Payment
TXN04578,2026-11-14,3791,Electricity Bill
TXN04579,2026-11-15,9254,Rent
TXN04580,2026-11-16,2321,Office Supplies
TXN04581,2026-11-17,1549,Internet Bill
TXN04582,2026-11-18,12703,Salary Payment
TXN04583,2026-11-19,620,Water Bill
TXN04584,2026-11-20,7939,Travel Expense
TXN04585,2026-11-21,7093,Vendor Payment
TXN04586,2026-11-22,1686,Electricity Bill
TXN04587,2026-11-23,10350,Rent
TXN04588,2026-11-24,3417,Office Supplies
TXN04589,2026-11-25,844,Internet Bill
TXN04590,2026-11-26,13799,Salary Payment
TXN04591,2026-11-27,1716,Water Bill
TXN04592,2026-11-28,9035,Travel Expense
TXN04593,2026-11-29,8189,Vendor Payment
TXN04594,2026-11-30,2782,Electricity Bill
TXN04595,2026-12-01,11446,Rent
TXN04596,2026-12-02,4513,Office Supplies
TXN04597,2026-12-03,1940,Internet Bill
TXN04598,2026-12-04,14895,Salary Payment
TXN04599,2026-12-05,2812,Water Bill
TXN04600,2026-12-06,1130,Travel Expense
TXN04601,2026-12-07,9285,Vendor Payment
TXN04602,2026-12-08,3878,Electricity Bill
TXN04603,2026-12-09,3541,Rent
TXN04604,2026-12-10,1108,Office Supplies
TXN04605,2026-12-11,1235,Internet Bill
TXN04606,2026-12-12,15991,Salary Payment
TXN04607,2026-12-13,1407,Water Bill
TXN04608,2026-12-14,2226,Travel Expense
TXN04609,2026-12-15,10381,Vendor Payment
TXN04610,2026-12-16,1773,Electricity Bill
TXN04611,2026-12-17,4637,Rent
TXN04612,2026-12-18,2204,Office Supplies
TXN04613,2026-12-19,2331,Internet Bill
TXN04614,2026-12-20,17087,Salary Payment
TXN04615,2026-12-21,2503,Water Bill
TXN04616,2026-12-22,3322,Travel Expense
TXN04617,2026-12-23,11477,Vendor Payment
TXN04618,2026-12-24,2869,Electricity Bill
TXN04619,2026-12-25,5733,Rent
TXN04620,2026-12-26,3300,Office Supplies
TXN04621,2026-12-27,1626,Internet Bill
TXN04622,2026-12-28,18183,Salary Payment
TXN04623,2026-12-29,1098,Water Bill
TXN04624,2026-12-30,4418,Travel Expense
TXN04625,2026-12-31,12573,Vendor Payment
TXN04627,2027-01-02,6829,Rent
TXN04628,2027-01-03,4396,Office Supplies
TXN04629,2027-01-04,921,Internet Bill
TXN04630,2027-01-05,19279,Salary Payment
TXN04631,2027-01-06,2194,Water Bill
TXN04632,2027-01-07,5514,Travel Expense
TXN04633,2027-01-08,13669,Vendor Payment
TXN04634,2027-01-09,1860,Electricity Bill
TXN04635,2027-01-10,7925,Rent
TXN04636,2027-01-11,991,Office Supplies
TXN04637,2027-01-12,2017,Internet Bill
TXN04638,2027-01-13,20375,Salary Payment
TXN04639,2027-01-14,789,Water Bill
TXN04640,2027-01-15,6610,Travel Expense
TXN04641,2027-01-16,14765,Vendor Payment
TXN04642,2027-01-17,2956,Electricity Bill
TXN04643,2027-01-18,9021,Rent
TXN04644,2027-01-19,2087,Office Supplies
TXN04645,2027-01-20,1312,Internet Bill
TXN04646,2027-01-21,21471,Salary Payment
TXN04647,2027-01-22,1885,Water Bill
TXN04648,2027-01-23,7706,Travel Expense
TXN04667,2027-02-11,3308,Rent
TXN04649,2027-01-24,3860,Vendor Payment
TXN04650,2027-01-25,851,Electricity Bill
TXN04651,2027-01-26,10117,Rent
TXN04652,2027-01-27,3183,Office Supplies
TXN04653,2027-01-28,2408,Internet Bill
TXN04654,2027-01-29,22567,Salary Payment
TXN04655,2027-01-30,2981,Water Bill
TXN04656,2027-01-31,8802,Travel Expense
TXN04657,2027-02-01,4956,Vendor Payment
TXN04658,2027-02-02,1947,Electricity Bill
TXN04659,2027-02-03,11213,Rent
TXN04660,2027-02-04,4279,Office Supplies
TXN04661,2027-02-05,1703,Internet Bill
TXN04662,2027-02-06,23663,Salary Payment
TXN04663,2027-02-07,1576,Water Bill
TXN04664,2027-02-08,9898,Travel Expense
TXN04665,2027-02-09,6052,Vendor Payment
TXN04666,2027-02-10,3043,Electricity Bill
TXN04667,2027-02-11,3308,Rent
TXN04668,2027-02-12,874,Office Supplies
TXN04669,2027-02-13,998,Internet Bill
TXN04670,2027-02-14,24759,Salary Payment
TXN04671,2027-02-15,2672,Water Bill
TXN04672,2027-02-16,1993,Travel Expense
TXN04674,2027-02-18,938,Electricity Bill
TXN04675,2027-02-19,4404,Rent
TXN04676,2027-02-20,1970,Office Supplies
TXN04677,2027-02-21,2094,Internet Bill
TXN04678,2027-02-22,5854,Salary Payment
TXN04679,2027-02-23,1267,Water Bill
TXN04680,2027-02-24,3089,Travel Expense
TXN04681,2027-02-25,8244,Vendor Payment
TXN04682,2027-02-26,2034,Electricity Bill
TXN04683,2027-02-27,5500,Rent
TXN04684,2027-02-28,3066,Office Supplies
TXN04685,2027-03-01,1389,Internet Bill
TXN04686,2027-03-02,6950,Salary Payment
TXN04687,2027-03-03,2363,Water Bill
TXN04688,2027-03-04,4185,Travel Expense
TXN04689,2027-03-05,9340,Vendor Payment
TXN04690,2027-03-06,3130,Electricity Bill
TXN04691,2027-03-07,6596,Rent
TXN04692,2027-03-08,4162,Office Supplies
TXN04693,2027-03-09,2485,Internet Bill
TXN04694,2027-03-10,8046,Salary Payment
TXN04695,2027-03-11,958,Water Bill
TXN04696,2027-03-12,5281,Travel Expense
TXN04697,2027-03-13,10436,Vendor Payment
TXN04698,2027-03-14,1025,Electricity Bill
TXN04717,2027-04-02,2171,Internet Bill
TXN04699,2027-03-15,7692,Rent
TXN04700,2027-03-16,757,Office Supplies
TXN04701,2027-03-17,1780,Internet Bill
TXN04702,2027-03-18,9142,Salary Payment
TXN04703,2027-03-19,2054,Water Bill
TXN04704,2027-03-20,6377,Travel Expense
TXN04705,2027-03-21,11532,Vendor Payment
TXN04706,2027-03-22,2121,Electricity Bill
TXN04707,2027-03-23,8788,Rent
TXN04708,2027-03-24,1853,Office Supplies
TXN04709,2027-03-25,1075,Internet Bill
TXN04710,2027-03-26,10238,Salary Payment
TXN04711,2027-03-27,649,Water Bill
TXN04712,2027-03-28,7473,Travel Expense
TXN04713,2027-03-29,12628,Vendor Payment
TXN04714,2027-03-30,3217,Electricity Bill
TXN04715,2027-03-31,9884,Rent
TXN04716,2027-04-01,2949,Office Supplies
TXN04717,2027-04-02,2171,Internet Bill
TXN04719,2027-04-04,1745,Water Bill
TXN04720,2027-04-05,8569,Travel Expense
TXN04721,2027-04-06,13724,Vendor Payment
TXN04722,2027-04-07,1112,Electricity Bill
TXN04723,2027-04-08,10980,Rent
TXN04724,2027-04-09,4045,Office Supplies
TXN04725,2027-04-10,1466,Internet Bill
TXN04726,2027-04-11,12430,Salary Payment
TXN04727,2027-04-12,2841,Water Bill
TXN04728,2027-04-13,9665,Travel Expense
TXN04729,2027-04-14,14820,Vendor Payment
TXN04730,2027-04-15,2208,Electricity Bill
TXN04731,2027-04-16,3075,Rent
TXN04732,2027-04-17,640,Office Supplies
TXN04733,2027-04-18,761,Internet Bill
TXN04734,2027-04-19,13526,Salary Payment
TXN04735,2027-04-20,1436,Water Bill
TXN04736,2027-04-21,1760,Travel Expense
TXN04737,2027-04-22,391521,Vendor Payment
TXN04748,2026-05-03,2832,Office Supplies
TXN04738,2027-04-23,3304,Electricity Bill
TXN04739,2027-04-24,4171,Rent
TXN04740,2027-04-25,1736,Office Supplies
TXN04741,2027-04-26,1857,Internet Bill
TXN04742,2027-04-27,14622,Salary Payment
TXN04743,2027-04-28,2532,Water Bill
TXN04744,2027-04-29,2856,Travel Expense
TXN04745,2027-04-30,5011,Vendor Payment
TXN04746,2026-05-01,1199,Electricity Bill
TXN04747,2026-05-02,526721,Rent
TXN04748,2026-05-03,2832,Office Supplies
TXN04749,2026-05-04,1152,Internet Bill
TXN04750,2026-05-05,15718,Salary Payment
TXN04751,2026-05-06,1127,Water Bill
TXN04752,2026-05-07,3952,Travel Expense
TXN04753,2026-05-08,610721,Vendor Payment
TXN04754,2026-05-09,2295,Electricity Bill
TXN04756,2026-05-11,392821,Office Supplies
TXN04757,2026-05-12,2248,Internet Bill
TXN04758,2026-05-13,16814,Salary Payment
TXN04759,2026-05-14,2223,Water Bill
TXN04760,2026-05-15,504821,Travel Expense
TXN04761,2026-05-16,7203,Vendor Payment
TXN04762,2026-05-17,3391,Electricity Bill
TXN04763,2026-05-18,7459,Rent
TXN04764,2026-05-19,523,Office Supplies
TXN04765,2026-05-20,154321,Internet Bill
TXN04766,2026-05-21,17910,Salary Payment
TXN04767,2026-05-22,818,Water Bill
TXN04768,2026-05-23,6144,Travel Expense
TXN04769,2026-05-24,8299,Vendor Payment
TXN04770,2026-05-25,1286,Electricity Bill
TXN04771,2026-05-26,8555,Rent
TXN04772,2026-05-27,1619,Office Supplies
TXN04773,2026-05-28,838,Internet Bill
TXN04787,2026-06-11,10747,Rent
TXN04774,2026-05-29,19006,Salary Payment
TXN04775,2026-05-30,1914,Water Bill
TXN04776,2026-05-31,7240,Travel Expense
TXN04777,2026-06-01,9395,Vendor Payment
TXN04778,2026-06-02,2382,Electricity Bill
TXN04779,2026-06-03,9651,Rent
TXN04780,2026-06-04,2715,Office Supplies
TXN04781,2026-06-05,1934,Internet Bill
TXN04782,2026-06-06,20102,Salary Payment
TXN04783,2026-06-07,509,Water Bill
TXN04784,2026-06-08,8336,Travel Expense
TXN04785,2026-06-09,10491,Vendor Payment
TXN04786,2026-06-10,3478,Electricity Bill
TXN04787,2026-06-11,10747,Rent
TXN04788,2026-06-12,3811,Office Supplies
TXN04789,2026-06-13,1229,Internet Bill
TXN04790,2026-06-14,21198,Salary Payment
TXN04792,2026-06-16,9432,Travel Expense
TXN04793,2026-06-17,11587,Vendor Payment
TXN04794,2026-06-18,1373,Electricity Bill
TXN04795,2026-06-19,11843,Rent
TXN04796,2026-06-20,4907,Office Supplies
TXN04797,2026-06-21,2325,Internet Bill
TXN04798,2026-06-22,22294,Salary Payment
TXN04800,2026-06-24,1527,Travel Expense
TXN04801,2026-06-25,12683,Vendor Payment
TXN04802,2026-06-26,2469,Electricity Bill
TXN04814,2026-07-08,24486,Salary Payment
TXN04803,2026-06-27,3938,Rent
TXN04804,2026-06-28,1502,Office Supplies
TXN04805,2026-06-29,1620,Internet Bill
TXN04806,2026-06-30,23390,Salary Payment
TXN04808,2026-07-02,262321,Travel Expense
TXN04809,2026-07-03,13779,Vendor Payment
TXN04810,2026-07-04,3565,Electricity Bill
TXN04811,2026-07-05,503421,Rent
TXN04812,2026-07-06,2598,Office Supplies
TXN04813,2026-07-07,915,Internet Bill
TXN04814,2026-07-08,24486,Salary Payment
TXN04815,2026-07-09,2392,Water Bill
TXN04816,2026-07-10,371921,Travel Expense
TXN04817,2026-07-11,14875,Vendor Payment
TXN04818,2026-07-12,1460,Electricity Bill
TXN04819,2026-07-13,6130,Rent
TXN04820,2026-07-14,3694,Office Supplies
TXN04821,2026-07-15,2011,Internet Bill
TXN04822,2026-07-16,5581,Salary Payment
TXN04823,2026-07-17,987,Water Bill
TXN04824,2026-07-18,4815,Travel Expense
TXN04825,2026-07-19,3970,Vendor Payment
TXN04826,2026-07-20,2556,Electricity Bill
TXN04827,2026-07-21,7226,Rent
TXN04828,2026-07-22,4790,Office Supplies
TXN04829,2026-07-23,1306,Internet Bill
TXN04830,2026-07-24,6677,Salary Payment
TXN04831,2026-07-25,2083,Water Bill
TXN04832,2026-07-26,5911,Travel Expense
TXN04833,2026-07-27,5066,Vendor Payment
TXN04843,2026-08-06,9418,Rent
TXN04834,2026-07-28,3652,Electricity Bill
TXN04835,2026-07-29,8322,Rent
TXN04836,2026-07-30,1385,Office Supplies
TXN04837,2026-07-31,2402,Internet Bill
TXN04838,2026-08-01,7773,Salary Payment
TXN04839,2026-08-02,678,Water Bill
TXN04840,2026-08-03,7007,Travel Expense
TXN04841,2026-08-04,6162,Vendor Payment
TXN04842,2026-08-05,1547,Electricity Bill
TXN04843,2026-08-06,9418,Rent
TXN04844,2026-08-07,2481,Office Supplies
TXN04845,2026-08-08,1697,Internet Bill
TXN04847,2026-08-10,1774,Water Bill
TXN04848,2026-08-11,8103,Travel Expense
TXN04849,2026-08-12,7258,Vendor Payment
TXN04850,2026-08-13,2643,Electricity Bill
TXN04851,2026-08-14,10514,Rent
TXN04852,2026-08-15,3577,Office Supplies
TXN04853,2026-08-16,992,Internet Bill
TXN04854,2026-08-17,9965,Salary Payment
TXN04855,2026-08-18,2870,Water Bill
TXN04856,2026-08-19,9199,Travel Expense
TXN04857,2026-08-20,8354,Vendor Payment
TXN04858,2026-08-21,3739,Electricity Bill
TXN04859,2026-08-22,11610,Rent
TXN04864,2026-08-27,1294,Travel Expense
TXN04860,2026-08-23,467321,Office Supplies
TXN04861,2026-08-24,2088,Internet Bill
TXN04862,2026-08-25,1106121,Salary Payment
TXN04863,2026-08-26,1465,Water Bill
TXN04864,2026-08-27,1294,Travel Expense
TXN04865,2026-08-28,9450,Vendor Payment
TXN04866,2026-08-29,1634,Electricity Bill
TXN04867,2026-08-30,370215,Rent
TXN04868,2026-08-31,1268,Office Supplies
TXN04869,2026-09-01,138321,Internet Bill
TXN04870,2026-09-02,12157,Salary Payment
TXN04871,2026-09-03,2561,Water Bill
TXN04872,2026-09-04,2390,Travel Expense
TXN04873,2026-09-05,10546,Vendor Payment
TXN04874,2026-09-06,2730,Electricity Bill
TXN04875,2026-09-07,4801,Rent
TXN04876,2026-09-08,2364,Office Supplies
TXN04877,2026-09-09,2479,Internet Bill
TXN04878,2026-09-10,13253,Salary Payment
TXN04879,2026-09-11,1156,Water Bill
TXN04892,2026-09-24,4556,Office Supplies
TXN04880,2026-09-12,3486,Travel Expense
TXN04881,2026-09-13,11642,Vendor Payment
TXN04882,2026-09-14,3826,Electricity Bill
TXN04883,2026-09-15,5897,Rent
TXN04884,2026-09-16,3460,Office Supplies
TXN04886,2026-09-18,14349,Salary Payment
TXN04887,2026-09-19,2252,Water Bill
TXN04888,2026-09-20,4582,Travel Expense
TXN04889,2026-09-21,12738,Vendor Payment
TXN04890,2026-09-22,1721,Electricity Bill
TXN04891,2026-09-23,6993,Rent
TXN04892,2026-09-24,4556,Office Supplies
TXN04893,2026-09-25,1069,Internet Bill
TXN04894,2026-09-26,15445,Salary Payment
TXN04895,2026-09-27,847,Water Bill
TXN04896,2026-09-28,5678,Travel Expense
TXN04930,2026-11-01,4000,Electricity Bill
TXN04897,2026-09-29,13834,Vendor Payment
TXN04898,2026-09-30,2817,Electricity Bill
TXN04899,2026-10-01,8089,Rent
TXN04900,2026-10-02,1151,Office Supplies
TXN04901,2026-10-03,2165,Internet Bill
TXN04902,2026-10-04,16541,Salary Payment
TXN04903,2026-10-05,1943,Water Bill
TXN04904,2026-10-06,6774,Travel Expense
TXN04905,2026-10-07,14930,Vendor Payment
TXN04906,2026-10-08,3913,Electricity Bill
TXN04907,2026-10-09,9185,Rent
TXN04908,2026-10-10,2247,Office Supplies
TXN04909,2026-10-11,1460,Internet Bill
TXN04910,2026-10-12,17637,Salary Payment
TXN04911,2026-10-13,538,Water Bill
TXN04912,2026-10-14,7870,Travel Expense
TXN04913,2026-10-15,4025,Vendor Payment
TXN04914,2026-10-16,1808,Electricity Bill
TXN04915,2026-10-17,10281,Rent
TXN04916,2026-10-18,332143,Office Supplies
TXN04917,2026-10-19,755,Internet Bill
TXN04918,2026-10-20,18733,Salary Payment
TXN04930,2026-11-01,4000,Electricity Bill
TXN04919,2026-10-21,162134,Water Bill
TXN04920,2026-10-22,8966,Travel Expense
TXN04921,2026-10-23,5121,Vendor Payment
TXN04922,2026-10-24,2904,Electricity Bill
TXN04923,2026-10-25,11377,Rent
TXN04924,2026-10-26,4439,Office Supplies
TXN04925,2026-10-27,1851,Internet Bill
TXN04926,2026-10-28,19829,Salary Payment
TXN04928,2026-10-30,1061,Travel Expense
TXN04929,2026-10-31,6217,Vendor Payment
TXN04930,2026-11-01,4000,Electricity Bill
TXN04931,2026-11-02,3472,Rent
TXN04932,2026-11-03,1034,Office Supplies
TXN04933,2026-11-04,1146,Internet Bill
TXN04934,2026-11-05,20925,Salary Payment
TXN04935,2026-11-06,1325,Water Bill
TXN04936,2026-11-07,2157,Travel Expense
TXN04937,2026-11-08,7313,Vendor Payment
TXN04938,2026-11-09,1895,Electricity Bill
TXN04939,2026-11-10,4568,Rent
TXN04940,2026-11-11,2130,Office Supplies
TXN04941,2026-11-12,2242,Internet Bill
TXN04942,2026-11-13,22021,Salary Payment
TXN04943,2026-11-14,2421,Water Bill
TXN04944,2026-11-15,3253,Travel Expense
TXN04945,2026-11-16,8409,Vendor Payment
TXN04959,2026-11-30,2112,Water Bill
TXN04960,2026-12-01,5445,Travel Expense
TXN04961,2026-12-02,10601,Vendor Payment
TXN04962,2026-12-03,1982,Electricity Bill
TXN04963,2026-12-04,7856,Rent
TXN04964,2026-12-05,917,Office Supplies
TXN04965,2026-12-06,1928,Internet Bill
TXN04966,2026-12-07,5308,Salary Payment
TXN04967,2026-12-08,707,Water Bill
TXN04968,2026-12-09,6541,Travel Expense
TXN04969,2026-12-10,11697,Vendor Payment
TXN04970,2026-12-11,3078,Electricity Bill
TXN04971,2026-12-12,8952,Rent
TXN04972,2026-12-13,2013,Office Supplies
TXN04973,2026-12-14,1223,Internet Bill
TXN04974,2026-12-15,6404,Salary Payment
TXN04985,2026-12-26,13889,Vendor Payment
TXN04975,2026-12-16,1803,Water Bill
TXN04977,2026-12-18,12793,Vendor Payment
TXN04978,2026-12-19,973,Electricity Bill
TXN04979,2026-12-20,10048,Rent
TXN04980,2026-12-21,3109,Office Supplies
TXN04981,2026-12-22,2319,Internet Bill
TXN04982,2026-12-23,7500,Salary Payment
TXN04983,2026-12-24,2899,Water Bill
TXN04984,2026-12-25,8733,Travel Expense
TXN04985,2026-12-26,13889,Vendor Payment
TXN04986,2026-12-27,2069,Electricity Bill
TXN04987,2026-12-28,11144,Rent
TXN04988,2026-12-29,4205,Office Supplies
TXN04989,2026-12-30,1614,Internet Bill
TXN04990,2026-12-31,8596,Salary Payment
TXN04991,2027-01-01,1494,Water Bill
TXN04992,2027-01-02,982129,Travel Expense
TXN04994,2027-01-04,312165,Electricity Bill
TXN04995,2027-01-05,3239,Rent
TXN04996,2027-01-06,80210,Office Supplies
TXN04997,2027-01-07,909,Internet Bill
TXN04998,2027-01-08,9692,Salary Payment
TXN04999,2027-01-09,2590,Water Bill
TXN05000,2027-01-10,1924,Travel Expense
TXN05001,2026-11-01,3500,Vendor Payment
TXN05002,2026-11-02,1800,Internet Bill
TXN05003,2026-12-17,7637,Travel Expense
TXN05004,2026-11-17,2991,Electricity Bill
TXN05005,2026-11-18,5664,Rent
TXN05006,2026-11-19,3226,Office Supplies
TXN05007,2026-11-20,1537,Internet Bill
TXN05008,2026-11-21,23117,Salary Payment
TXN05009,2026-11-22,1016,Water Bill
TXN050010,2026-11-23,4349,Travel Expense
TXN050011,2026-11-24,9505,Vendor Payment
TXN050012,2026-11-25,886,Electricity Bill
TXN050013,2026-11-26,6760,Rent
TXN050014,2026-11-28,832,Internet Bill
TXN050015,2026-11-29,24213,Salary Pay
TXN050016,2026-08-04,9147,Travel Expense
TXN050017,2026-08-05,8295,Vendor Payment
TXN050018,2026-08-06,1337,Electricity Bill
TXN050019,2026-08-07,11558,Rent
TXN050020,2026-08-08,4649,Office Supplies
TXN050021,2026-08-09,2148,Internet Bill
TXN050022,2026-08-10,18994,Salary Payment
TXN050023,2026-08-11,1986,Water Bill
TXN050024,2026-08-12,1242,Travel Expense
TXN050025,2026-08-13,9391,Vendor Payment
